directorio,secuencia_p,orden,age,parentesco,p6210,other_job,sex,estrato1,cotPension,regSalud,cuentaPropia,formal,hoursWorkUsual,ocu,oficio,firm_time,sizeFirm,wage,iof1,iof2,iof6,age2,ln_wage
4782254,1,2,39,2,6,2,0,3,1,1,0,1,48,1,55,24,5,3797.7041015625,0,0,0,1521,8.24215197932255
4782255,1,1,19,1,5,2,1,3,2,,1,0,50,1,37,4,1,,0,0,0,361,
4782256,1,1,56,1,3,2,0,2,1,1,0,1,48,1,54,29,5,3797.7041015625,0,0,0,3136,8.24215197932255
4782257,1,3,24,4,5,2,0,3,1,1,0,1,40,1,39,0,3,4958.33349609375,0,0,0,576,8.50882497457135
4782258,1,1,30,1,4,2,1,2,2,1,1,0,60,1,41,60,1,,0,0,0,900,
4782259,1,2,34,3,5,2,0,2,1,1,0,1,48,1,79,48,5,3797.7041015625,0,0,0,1156,8.24215197932255
4782260,1,1,40,1,5,2,1,2,1,1,0,1,60,1,55,84,4,3694.4443359375,0,0,0,1600,8.21458543937748
4782260,1,2,38,2,4,2,0,2,1,1,0,1,48,1,54,24,1,3797.7041015625,0,0,0,1444,8.24215197932255
4782261,1,1,34,1,5,2,1,2,2,1,0,0,48,1,45,7,5,3797.7041015625,0,0,0,1156,8.24215197932255
4782261,1,2,37,2,6,2,0,2,2,1,0,0,53,1,42,108,5,6163.52197265625,0,0,0,1369,8.72640364194932
4782261,1,7,35,5,6,2,1,2,1,1,0,1,45,1,33,70,5,7259.25927734375,0,0,0,1225,8.89003307469956
4782262,1,2,38,3,6,2,1,2,1,1,0,1,48,1,11,7,4,12152.77734375,0,0,0,1444,9.40531301060941
4782262,1,3,27,3,5,2,0,2,1,1,0,1,48,1,38,24,4,3797.7041015625,0,0,0,729,8.24215197932255
4782263,1,1,47,1,3,2,1,2,2,,1,0,48,1,98,60,1,,0,0,0,2209,
4782263,1,2,36,2,5,2,0,2,2,3,1,0,24,1,45,24,1,,0,0,0,1296,
4782264,1,3,22,3,5,2,1,2,1,1,0,1,45,1,97,5,4,4050.88452148438,0,0,0,484,8.30669053662121
4782265,1,3,37,3,6,2,1,2,2,,1,0,40,1,3,48,1,,0,0,0,1369,
4782268,1,1,48,1,4,2,1,2,1,1,0,1,50,1,95,1,4,3645.7958984375,0,0,0,2304,8.2013299740879
4782268,1,3,25,3,5,2,1,2,1,1,0,1,48,1,77,15,5,3797.7041015625,0,0,0,625,8.24215197932255
4782268,1,4,21,3,5,2,1,2,1,1,0,1,48,1,97,12,5,3797.7041015625,0,0,0,441,8.24215197932255
4782270,1,1,59,1,4,2,1,2,2,3,0,0,77,1,80,360,2,,0,0,0,3481,
4782270,1,2,21,3,5,2,1,2,2,3,0,0,77,1,80,5,2,727.272705078125,0,0,0,441,6.58930151734602
4782272,1,1,40,1,5,2,0,2,2,2,1,0,5,1,45,18,1,,0,0,8e+05,1600,
4782272,1,2,20,3,6,2,1,2,1,1,0,1,35,1,77,6,5,4666.66650390625,0,0,0,400,8.44820028505205
4782273,1,1,42,1,6,2,0,3,2,,1,0,48,1,18,72,1,,0,0,0,1764,
4782274,1,1,50,1,4,2,1,2,2,3,1,0,48,1,45,480,1,,0,0,0,2500,
4782274,1,2,47,2,4,2,0,2,2,3,0,0,48,1,54,48,1,1458.33337402344,0,0,0,2209,7.28504953802539
4782274,1,3,24,3,5,2,0,2,2,3,0,0,40,1,53,24,2,4666.66650390625,0,0,0,576,8.44820028505205
4782276,1,1,59,1,5,2,1,2,3,2,0,1,6,1,81,1,2,,0,1800000,4e+05,3481,
4782276,1,2,51,2,4,2,0,2,2,2,1,0,40,1,54,12,1,,0,0,0,2601,
4782278,1,1,61,1,3,2,1,2,2,3,0,0,66,1,45,180,2,,0,0,0,3721,
4782278,1,2,60,2,3,2,0,2,2,3,0,0,66,1,45,180,2,,0,0,0,3600,
4782279,1,1,30,1,5,2,1,2,1,1,0,1,67,1,89,48,4,2720.7431640625,0,0,0,900,7.90866034405349
4782279,1,2,24,2,5,2,0,2,1,1,0,1,48,1,97,18,5,3797.7041015625,0,0,0,576,8.24215197932255
4782279,1,5,20,5,5,2,1,2,1,1,0,1,48,1,53,12,4,3797.7041015625,0,0,0,400,8.24215197932255
4782280,1,1,40,1,5,2,0,2,1,1,0,1,48,1,45,42,3,3797.7041015625,0,0,0,1600,8.24215197932255
4782281,1,1,49,1,4,2,0,1,2,3,1,0,96,1,90,96,1,,0,0,0,2401,
4782282,1,2,32,2,5,2,0,1,2,3,1,0,48,1,59,24,1,,0,0,0,1024,
4782283,1,1,59,1,5,2,0,1,2,2,1,0,4,1,79,120,1,,0,0,0,3481,
4782283,1,2,33,3,6,2,0,1,1,1,0,1,48,1,45,60,4,4861.111328125,0,0,0,1089,8.4890223590924
4782283,1,3,35,9,5,2,1,1,1,1,1,1,72,1,98,204,1,,0,0,0,1225,
4782283,1,6,26,3,5,2,0,1,1,1,0,1,48,1,44,48,5,6805.5556640625,0,0,0,676,8.82549456701463
4782283,1,7,24,9,5,2,1,1,1,1,0,1,48,1,85,42,5,4861.111328125,0,0,0,576,8.4890223590924
4782284,1,1,53,1,4,2,0,2,1,1,0,1,48,1,55,12,3,3797.7041015625,0,0,3e+05,2809,8.24215197932255
4782284,1,2,25,3,6,2,0,2,1,1,0,1,48,1,38,21,5,3888.88891601562,0,0,0,625,8.26587877011078
4782284,1,3,24,9,5,2,1,2,1,1,0,1,50,1,98,18,5,7466.66650390625,0,0,0,576,8.91820392737675
4782285,1,1,70,1,4,2,0,1,2,3,1,0,12,1,79,30,1,,0,0,3e+05,4900,
4782286,1,1,41,1,5,2,1,2,1,1,0,1,48,1,85,2,5,6319.4443359375,0,0,0,1681,8.7513865617467
4782286,1,2,37,2,3,2,0,2,2,1,1,0,40,1,77,60,2,,0,0,0,1369,
4782286,1,3,21,3,6,2,1,2,1,1,0,1,40,1,44,9,5,7583.33349609375,0,0,0,441,8.9337081571739
4782286,1,4,18,3,6,2,1,2,2,1,0,0,20,1,33,9,2,,0,0,0,324,
4782286,1,6,66,5,4,2,1,2,2,3,1,0,24,1,93,60,1,,0,0,0,4356,
4782288,1,1,32,1,6,2,0,2,2,,1,0,32,1,55,1,1,,0,0,0,1024,
4782289,1,1,29,1,6,2,0,1,1,1,0,1,48,1,33,18,5,7777.77783203125,0,0,0,841,8.95902595067072
4782289,1,2,34,2,5,2,1,1,1,1,0,1,40,1,37,12,5,4557.2451171875,0,0,3e+05,1156,8.42447357897409
4782290,1,1,56,1,3,2,1,1,2,1,1,0,48,1,83,12,4,,0,0,0,3136,
4782290,1,2,46,2,3,2,0,1,2,1,0,0,40,1,54,6,1,2916.66674804688,0,0,0,2116,7.97819671858534
4782292,1,1,39,1,3,2,0,2,2,1,0,0,55,1,53,6,2,2036.36364746094,0,0,0,1521,7.61892097049433
4782292,1,2,31,2,3,2,1,2,1,1,0,1,50,1,90,48,4,3645.7958984375,0,0,0,961,8.2013299740879
4782292,1,3,18,3,5,2,0,2,2,1,0,0,32,1,53,1,4,2843.75,0,0,0,324,7.95287888269926
4782293,1,1,37,1,6,2,0,2,1,1,0,1,48,1,97,24,3,3797.7041015625,0,0,0,1369,8.24215197932255
4782293,1,2,38,2,5,1,1,2,1,1,0,1,55,1,58,1,4,3314.36010742188,0,0,0,1444,8.10601985455205
4782294,1,1,59,1,3,2,1,1,2,3,0,0,24,1,77,144,2,4083.33325195312,0,0,4e+05,3481,8.31466890737492
4782294,1,2,61,5,3,2,1,1,2,3,1,0,30,1,95,360,1,,0,0,0,3721,
4782295,1,1,45,1,3,2,1,1,1,1,1,1,40,1,95,192,2,,0,0,0,2025,
4782295,1,4,28,5,3,2,1,1,1,1,1,1,40,1,95,36,2,,0,0,0,784,
4782297,1,1,55,1,4,2,1,2,2,3,1,0,48,1,45,480,2,,0,0,0,3025,
4782297,1,2,37,2,3,2,0,2,2,,0,0,48,1,45,8,2,,0,0,0,1369,
4782299,1,1,30,1,5,2,1,1,1,1,0,1,56,1,97,28,5,3750,0,0,0,900,8.22951111896446
4782301,1,1,72,1,3,2,1,2,2,3,1,0,35,1,87,3,1,,0,0,4e+05,5184,
4782301,1,3,28,3,5,2,0,2,1,1,0,1,44,1,94,36,3,4671.9697265625,0,0,0,784,8.44933604472733
4782303,1,1,40,1,4,2,1,3,1,1,0,1,48,1,95,12,5,3797.7041015625,0,0,0,1600,8.24215197932255
4782303,1,2,41,2,5,2,0,3,1,1,0,1,40,1,53,12,2,4557.2451171875,0,0,0,1681,8.42447357897409
4782303,1,3,22,3,6,2,1,3,2,1,1,0,60,1,37,2,1,,0,0,0,484,
4782304,1,1,52,1,3,2,1,2,2,3,1,0,56,1,51,48,1,,0,0,0,2704,
4782304,1,2,58,2,3,1,0,2,2,3,0,0,24,1,54,30,1,3500,0,0,0,3364,8.16051824747751
4782305,1,1,31,1,5,2,1,2,1,1,0,1,45,1,93,4,5,9333.3330078125,0,0,0,961,9.141347465612
4782306,1,1,40,1,5,2,1,2,1,1,0,1,46,1,58,6,5,3962.82177734375,0,0,0,1600,8.28471162052734
4782306,1,2,37,2,3,2,0,2,1,1,0,1,45,1,55,5,5,4050.88452148438,0,0,0,1369,8.30669053662121
4782307,1,2,64,2,6,2,1,2,1,1,0,1,40,1,11,120,5,23333.333984375,0,0,0,4096,10.0576382602652
4782307,1,3,27,3,6,2,0,2,1,1,0,1,48,1,7,12,5,13611.111328125,0,0,0,729,9.51864174757458
4782307,1,5,21,3,6,2,1,2,2,1,1,0,3,1,3,3,1,,0,0,0,441,
4782308,1,1,25,1,5,2,1,2,2,3,0,0,48,1,81,24,2,3797.7041015625,0,0,0,625,8.24215197932255
4782310,1,1,43,1,5,2,1,2,2,1,0,0,50,1,95,18,3,4200,0,0,0,1849,8.34283980427146
4782311,1,1,29,1,6,2,1,2,1,1,0,1,80,1,87,108,5,4375,0,0,0,841,8.38366179879172
4782312,1,1,32,1,6,2,1,2,1,1,0,1,48,1,33,48,5,6805.5556640625,0,0,0,1024,8.82549456701463
4782314,1,2,32,2,5,2,0,2,1,1,0,1,48,1,58,12,5,5444.4443359375,0,0,0,1024,8.6023509798267
4782316,1,1,31,1,6,2,1,2,1,2,0,1,48,1,58,132,5,6562.5,0,0,0,961,8.78912690689988
4782316,1,2,35,2,6,2,0,2,2,2,0,0,50,1,53,4,2,3266.66674804688,0,0,0,1225,8.09152540090286
4782316,1,4,63,5,5,2,0,2,1,3,0,0,6,1,97,6,2,2333.33325195312,0,0,0,3969,7.75505310449211
4782317,1,1,24,1,5,2,1,2,1,1,0,1,66,1,95,36,4,2828.28271484375,0,0,0,576,7.94742499190798
4782317,1,2,33,5,6,2,0,2,2,,0,0,48,1,53,3,2,3888.88891601562,0,0,0,1089,8.26587877011078
4782318,1,1,24,1,5,2,1,2,1,1,0,1,60,1,58,18,4,3888.88891601562,0,0,0,576,8.26587877011078
4782318,1,2,23,2,5,2,0,2,1,1,0,1,40,1,45,14,2,4557.2451171875,0,0,0,529,8.42447357897409
4782318,1,3,57,5,5,2,0,2,2,1,0,0,18,1,53,24,3,4666.66650390625,0,0,0,3249,8.44820028505205
4782319,1,1,41,1,3,2,1,2,2,1,0,0,63,1,95,4,2,,0,0,0,1681,
4782319,1,2,45,2,5,2,0,2,2,1,0,0,40,1,54,5,1,4666.66650390625,0,0,0,2025,8.44820028505205
4782319,1,3,26,3,5,2,1,2,1,1,0,1,46,1,38,4,5,3962.82177734375,0,0,0,676,8.28471162052734
4782319,1,4,20,3,6,2,0,2,1,1,0,1,16,1,33,24,5,8750,0,0,0,400,9.07680897935166
4782320,1,1,33,1,6,2,1,2,1,1,1,1,45,1,30,1,5,,0,0,0,1089,
4782321,1,1,36,1,5,2,1,2,1,1,0,1,48,1,44,6,5,7777.77783203125,0,0,0,1296,8.95902595067072
4782321,1,2,38,2,6,2,0,2,1,1,0,1,40,1,13,10,4,5833.33349609375,0,0,0,1444,8.67134389914528
4782322,1,1,27,1,5,2,1,2,2,,0,0,66,1,59,12,3,3111.11108398438,0,0,0,729,8.04273520310182
4782322,1,2,21,2,5,2,0,2,2,3,0,0,22,1,53,1,3,3393.939453125,0,0,0,441,8.12974660624937
4782323,1,1,28,1,4,2,1,2,1,1,1,1,90,1,98,24,1,,0,0,0,784,
4782323,1,2,31,2,5,2,0,2,2,,1,0,40,1,54,12,1,,0,0,0,961,
4782324,1,1,49,1,3,2,1,2,2,1,1,0,60,1,99,120,4,,0,0,0,2401,
4782325,1,2,37,4,5,2,1,2,1,1,0,1,48,1,37,108,5,3797.7041015625,0,0,0,1369,8.24215197932255
4782327,1,2,26,3,6,2,1,2,1,1,0,1,45,1,33,10,5,5703.70361328125,0,0,0,676,8.64887099953815
4782330,1,1,34,1,5,2,1,2,1,1,0,1,48,1,39,36,5,5104.16650390625,0,0,0,1156,8.53781244673122
4782330,1,2,34,2,5,2,0,2,2,1,1,0,10,1,57,24,1,,0,0,0,1156,
4782332,1,1,31,1,3,2,1,2,1,1,0,1,44,1,81,48,4,4142.9501953125,0,0,0,961,8.32916342059856
4782332,1,2,33,2,3,2,0,2,1,1,0,1,44,1,81,36,4,4142.9501953125,0,0,0,1089,8.32916342059856
4782334,1,1,50,1,5,2,0,2,2,3,0,0,48,1,77,24,2,4375,0,0,0,2500,8.38366179879172
4782334,1,2,53,2,3,2,1,2,2,1,0,0,45,1,77,24,2,4148.14794921875,0,0,0,2809,8.33041723631671
4782334,1,3,22,3,6,2,0,2,2,3,0,0,48,1,33,12,2,3797.7041015625,0,0,0,484,8.24215197932255
4782335,1,1,48,1,5,2,1,3,1,2,0,1,100,1,58,288,5,5833.33349609375,0,0,0,2304,8.67134389914528
4782337,1,1,31,1,5,2,1,2,1,1,0,1,66,1,85,72,5,4242.42431640625,0,0,0,961,8.35289015756358
4782337,1,2,25,2,5,2,0,2,2,1,0,0,35,1,54,8,1,3333.33325195312,0,0,0,625,8.11172805889401
4782341,1,1,35,1,6,1,1,4,1,1,1,1,48,1,8,72,1,,0,0,0,1225,
4782342,1,1,40,1,6,2,1,4,2,1,1,0,48,1,8,180,1,,0,0,0,1600,
4782343,1,1,54,1,6,2,1,4,1,1,0,1,45,1,2,4,5,77777.78125,0,0,0,2916,11.2616110813322
4782344,1,2,37,3,4,2,1,2,1,1,0,1,48,1,37,24,5,3797.7041015625,0,0,0,1369,8.24215197932255
4782344,1,4,30,3,6,2,1,2,1,1,0,1,48,1,3,6,5,4375,0,0,0,900,8.38366179879172
4782344,1,5,30,9,5,2,0,2,1,1,0,1,48,1,38,3,5,4375,0,0,0,900,8.38366179879172
4782345,1,1,50,1,6,2,0,4,1,1,0,1,50,1,8,324,5,23333.333984375,0,0,0,2500,10.0576382602652
4782347,1,1,45,1,6,2,1,4,1,1,0,1,48,1,21,60,5,47152.77734375,0,0,1500000,2025,10.7611481907542
4782347,1,2,46,2,6,2,0,4,1,1,0,1,48,1,30,240,5,30625,0,0,0,2116,10.329571947847
4782348,1,1,47,1,6,2,1,4,1,1,0,1,40,1,8,240,3,,0,0,0,2209,
4782348,1,2,44,2,6,2,0,4,1,1,0,1,40,1,8,84,5,,0,0,0,1936,
4782349,1,1,62,1,4,2,1,2,2,3,0,0,40,1,45,6,2,,0,0,0,3844,
4782349,1,3,26,3,6,2,0,2,1,1,0,1,48,1,45,10,5,4569.4443359375,0,0,0,676,8.42714688698525
4782350,1,1,29,1,5,2,1,4,1,1,0,1,48,1,94,24,4,3797.7041015625,0,0,0,841,8.24215197932255
4782351,1,1,58,1,4,2,0,2,2,3,1,0,30,1,45,168,1,,0,0,150000,3364,
4782351,1,3,34,3,5,2,1,2,1,1,0,1,48,1,39,24,5,3888.88891601562,0,0,0,1156,8.26587877011078
4782351,1,4,25,3,5,2,1,2,1,1,0,1,48,1,39,3,4,3797.7041015625,0,0,0,625,8.24215197932255
4782352,1,2,46,3,4,2,1,2,2,,0,0,72,1,81,3,3,2268.5185546875,0,0,0,2116,7.72688227834652
4782352,1,3,34,3,4,2,1,2,2,,1,0,70,1,17,0,3,,0,0,0,1156,
4782352,1,4,36,3,4,2,0,2,2,1,0,0,72,1,92,4,4,972.222229003906,0,0,0,1296,6.87958440899089
4782352,1,7,21,4,4,2,1,2,1,1,0,1,48,1,45,12,2,3797.7041015625,0,0,0,441,8.24215197932255
4782353,1,2,42,3,6,2,0,4,1,1,0,1,50,1,13,10,5,16333.3330078125,0,0,0,1764,9.70096326849481
4782355,1,2,34,3,6,1,1,4,2,1,1,0,15,1,17,10,1,,0,0,0,1156,
4782357,1,2,55,2,6,2,0,4,1,1,0,1,48,1,33,96,2,6319.4443359375,0,0,0,3025,8.7513865617467
4782358,1,1,30,1,5,2,1,2,2,,0,0,70,1,51,48,2,,0,0,0,900,
4782358,1,2,31,2,6,2,0,2,2,,0,0,70,1,51,48,2,,0,0,0,961,
4782360,1,1,72,1,4,2,1,2,2,3,0,0,30,1,93,48,2,3111.11108398438,0,0,0,5184,8.04273520310182
4782361,1,1,56,1,6,1,0,4,2,1,0,0,35,1,45,12,2,5666.66650390625,0,0,1300000,3136,8.64235630564782
4782363,1,1,44,1,6,2,0,3,2,,1,0,84,1,54,5,1,,0,0,0,1936,
4782364,1,3,36,3,6,1,1,3,1,1,0,1,40,1,35,1,5,5833.33349609375,0,0,0,1296,8.67134389914528
4782366,1,1,41,1,6,2,1,3,1,1,0,1,48,1,2,144,5,15555.5556640625,0,0,0,1681,9.65217313123067
4782366,1,2,36,2,6,2,0,3,1,1,0,1,48,1,38,24,5,5055.5556640625,0,0,0,1296,8.52824304906573
4782367,1,1,72,1,1,2,1,2,3,1,1,1,84,1,98,216,1,,0,687492,0,5184,
4782367,1,3,32,3,5,2,0,2,1,1,0,1,48,1,38,22,5,3797.7041015625,0,0,0,1024,8.24215197932255
4782367,1,4,28,9,6,2,1,2,1,1,0,1,48,1,85,72,5,5833.33349609375,0,0,360000,784,8.67134389914528
4782368,1,1,56,1,3,2,1,2,2,3,0,0,30,1,97,96,4,7000,0,0,0,3136,8.85366542803745
4782368,1,3,24,3,6,2,0,2,2,1,0,0,48,1,39,4,4,3797.7041015625,0,0,0,576,8.24215197932255
4782369,1,1,23,1,4,1,0,2,2,3,0,0,48,1,80,6,2,3500,0,0,0,529,8.16051824747751
4782370,1,1,46,1,6,2,1,3,1,1,0,1,40,1,45,24,3,4557.2451171875,0,0,0,2116,8.42447357897409
4782370,1,2,41,2,6,2,0,3,1,1,0,1,40,1,39,24,3,4557.2451171875,0,0,0,1681,8.42447357897409
4782370,1,3,21,3,6,2,0,3,1,1,0,1,23,1,53,8,5,7101.44921875,0,0,0,441,8.86805415751761
4782370,1,7,70,5,4,2,0,3,2,1,1,0,42,1,45,144,1,,0,0,0,4900,
4782371,1,1,41,1,5,2,1,3,1,1,0,1,67,1,21,156,2,5572.13916015625,0,0,0,1681,8.62553430949024
4782372,1,1,24,1,6,1,1,3,1,1,0,1,48,1,39,12,5,5347.22216796875,0,0,0,576,8.58433248410776
4782372,1,2,28,2,6,1,0,3,2,1,1,0,5,1,45,4,2,,0,0,0,784,
4782374,1,1,41,1,5,2,1,3,2,1,1,0,35,1,98,48,1,,0,0,0,1681,
4782374,1,2,48,2,4,2,0,3,2,1,0,0,70,1,33,60,2,,0,0,0,2304,
4782376,1,1,50,1,5,2,1,2,1,1,0,1,40,1,85,226,5,9333.3330078125,0,0,0,2500,9.141347465612
4782377,1,1,62,1,5,2,1,3,2,1,1,0,54,1,41,240,1,,0,0,0,3844,
4782378,1,1,68,1,4,2,0,3,1,1,0,1,48,1,54,120,2,5833.33349609375,0,0,0,4624,8.67134389914528
4782380,1,1,27,1,5,2,1,2,1,1,0,1,48,1,58,72,5,3797.7041015625,0,0,0,729,8.24215197932255
4782380,1,2,39,2,5,2,0,2,2,1,1,0,32,1,55,12,1,,0,0,0,1521,
4782381,1,1,35,1,6,1,1,2,1,1,0,1,45,1,37,30,5,4050.88452148438,0,0,350000,1225,8.30669053662121
4782382,1,1,19,1,6,2,1,3,2,1,0,0,42,1,45,48,2,5000,0,0,0,361,8.51719319141624
4782382,1,2,20,2,5,2,0,3,2,1,0,0,45,1,45,12,2,3888.88891601562,0,0,0,400,8.26587877011078
4782384,1,2,28,2,5,2,0,2,2,3,0,0,50,1,53,1,3,3920,0,0,0,784,8.27384693278451
4782386,1,1,37,1,5,2,0,3,2,1,0,0,63,1,62,36,2,3018.5185546875,0,0,0,1369,8.01252144520699
4782387,1,1,30,1,6,2,0,3,1,1,0,1,60,1,19,36,5,15555.5556640625,0,0,0,900,9.65217313123067
4782388,1,1,65,1,6,2,1,3,2,1,1,0,30,1,19,240,1,,0,0,0,4225,
4782388,1,2,59,2,4,2,0,3,2,1,1,0,18,1,45,80,1,,0,0,0,3481,
4782388,1,3,39,3,5,2,0,3,1,1,1,1,28,1,57,60,1,,0,0,0,1521,
4782389,1,1,27,1,5,2,0,2,1,1,0,1,56,1,45,7,4,3255.17504882812,0,0,0,729,8.08800133163848
4782390,1,1,64,1,5,2,0,1,1,1,1,1,48,1,79,3,2,,0,0,0,4096,
4782391,1,1,32,1,6,2,0,3,2,1,1,0,45,1,18,96,1,,0,0,0,1024,
4782391,1,2,34,2,6,2,1,3,1,1,1,1,54,1,18,60,1,,0,0,0,1156,
4782392,1,1,48,1,4,2,0,3,2,,1,0,48,1,77,240,2,,0,0,0,2304,
4782392,1,2,23,3,5,1,0,3,2,,0,0,60,1,45,1,2,2333.33325195312,0,0,0,529,7.75505310449211
4782392,1,3,33,9,6,2,1,3,2,,1,0,48,1,95,2,1,,0,0,0,1089,
4782393,1,2,31,3,6,2,1,3,1,1,0,1,40,1,2,6,5,12250,0,0,0,961,9.41328121597287
4782393,1,3,30,3,6,2,0,3,1,1,1,1,45,1,13,3,4,,0,0,0,900,
4782394,1,1,27,1,6,2,1,3,2,,1,0,48,1,41,6,1,,0,0,0,729,
4782396,1,2,39,2,6,2,0,3,1,1,0,1,40,1,13,11,5,17500,0,0,0,1521,9.76995615991161
4782397,1,1,52,1,6,2,0,3,1,1,1,1,24,1,51,7,1,,0,0,0,2704,
4782400,1,3,36,9,5,2,0,3,1,1,0,1,69,1,59,60,5,4057.97094726562,0,0,0,1296,8.30843836098744
4782401,1,1,40,1,6,2,1,3,1,1,0,1,84,1,21,72,4,,0,0,650000,1600,
4782404,1,1,62,1,6,2,1,3,3,2,1,1,25,1,3,480,1,,0,9e+05,0,3844,
4782405,1,1,64,1,4,1,1,3,2,1,1,0,40,1,16,576,1,,0,0,0,4096,
4782405,1,3,33,3,6,2,0,3,1,1,1,1,50,1,3,48,5,,0,0,0,1089,
4782406,1,1,48,1,6,1,0,3,2,,1,0,6,1,17,0,1,,0,0,0,2304,
4782406,1,2,41,5,6,2,0,3,1,2,0,1,40,1,13,156,5,19250,0,0,0,1681,9.86526633971593
4782406,1,3,39,5,6,2,1,3,2,3,0,0,72,1,3,18,5,2268.5185546875,0,0,0,1521,7.72688227834652
4782407,1,1,30,1,6,2,1,2,1,1,0,1,48,1,21,24,2,4375,0,0,0,900,8.38366179879172
4782408,1,1,55,1,3,2,1,3,2,1,1,0,42,1,97,360,1,,0,0,0,3025,
4782408,1,2,51,2,3,2,0,3,1,1,0,1,24,1,54,12,1,7595.408203125,0,0,0,2601,8.9352991598825
4782411,1,1,41,1,6,2,0,3,1,1,0,1,60,1,57,84,2,3038.16333007812,0,0,0,1681,8.01900844407994
4782412,1,1,40,1,5,2,0,2,1,1,0,1,48,1,39,120,4,5833.33349609375,0,0,0,1600,8.67134389914528
4782414,1,1,67,1,4,2,1,2,3,1,1,1,48,1,45,60,1,,0,687492,0,4489,
4782416,1,1,39,1,4,2,1,2,1,1,0,1,48,1,37,10,5,3797.7041015625,0,0,0,1521,8.24215197932255
4782416,1,2,20,3,5,2,1,2,2,1,0,0,48,1,95,2,2,3797.7041015625,0,0,0,400,8.24215197932255
4782417,1,1,22,1,3,2,1,3,1,1,0,1,48,1,58,28,5,3888.88891601562,0,0,0,484,8.26587877011078
4782417,1,2,22,2,4,2,0,3,2,1,0,0,56,1,53,4,2,3333.33325195312,0,0,0,484,8.11172805889401
4782418,1,1,56,1,3,2,0,2,2,3,1,0,27,1,54,528,1,,0,0,0,3136,
4782419,1,1,55,1,6,2,1,4,1,1,0,1,45,1,58,300,5,18148.1484375,0,0,2e+06,3025,9.80632382002636
4782419,1,2,49,2,6,2,0,4,1,1,0,1,53,1,33,324,5,12327.0439453125,0,0,0,2401,9.41955082250927
4782420,1,1,52,1,6,2,0,3,1,1,0,1,40,1,3,360,5,6416.66650390625,0,0,0,2704,8.76665402568256
4782421,1,1,39,1,3,2,1,2,2,3,0,0,72,1,98,24,2,3111.11108398438,0,0,0,1521,8.04273520310182
4782421,1,2,27,2,5,2,0,2,1,1,0,1,48,1,55,7,4,3797.7041015625,0,0,0,729,8.24215197932255
4782422,1,1,44,1,5,2,0,3,2,3,0,0,48,1,45,1,2,3888.88891601562,0,0,0,1936,8.26587877011078
4782423,1,1,57,1,5,2,1,2,1,1,0,1,48,1,58,17,3,4326.388671875,0,0,0,3249,8.37248844803307
4782423,1,2,53,2,3,2,0,2,2,1,1,0,40,1,54,48,1,,0,0,0,2809,
4782424,1,1,28,1,5,2,1,2,1,1,0,1,60,1,93,10,5,4666.66650390625,0,0,0,784,8.44820028505205
4782424,1,2,29,2,5,2,0,2,1,1,0,1,48,1,91,24,5,3797.7041015625,0,0,0,841,8.24215197932255
4782425,1,1,45,1,5,1,1,2,1,1,0,1,50,1,98,300,2,3645.7958984375,0,0,9e+05,2025,8.2013299740879
4782425,1,2,40,2,5,2,0,2,2,1,1,0,60,1,41,60,2,,0,0,8e+05,1600,
4782425,1,3,18,3,6,2,0,2,2,1,0,0,24,1,45,48,2,,0,0,0,324,
4782426,1,1,33,1,5,2,0,2,2,,0,0,72,1,53,3,4,2333.33325195312,0,0,0,1089,7.75505310449211
4782428,1,1,39,1,6,2,1,3,2,1,0,0,35,1,41,168,2,,0,0,0,1521,
4782428,1,2,37,2,6,2,0,3,1,1,0,1,40,1,13,10,5,7583.33349609375,0,0,0,1369,8.9337081571739
4782429,1,4,22,4,6,2,1,2,1,1,0,1,48,1,16,7,5,,0,0,0,484,
4782429,1,5,27,3,6,2,0,2,1,1,0,1,48,1,39,30,5,,0,0,0,729,
4782430,1,1,26,1,6,2,1,3,1,1,1,1,50,1,19,12,5,,0,0,0,676,
4782431,1,1,50,1,5,2,1,4,2,,1,0,36,1,39,2,1,,0,0,5e+05,2500,
4782432,1,1,30,1,5,2,1,2,1,1,0,1,60,1,58,24,5,5444.4443359375,0,0,0,900,8.6023509798267
4782433,1,1,40,1,6,2,1,4,1,1,0,1,50,1,8,30,5,46666.66796875,0,0,0,1600,10.7507854408251
4782434,1,1,48,1,6,2,1,3,1,2,0,1,50,1,3,216,5,7793.33349609375,0,0,0,2304,8.96102396724252
4782434,1,2,36,2,6,2,0,3,1,1,0,1,30,1,6,108,5,7388.888671875,0,0,0,1296,8.90773261993743
4782436,1,1,44,1,3,2,1,3,2,,1,0,30,1,45,12,2,,0,0,0,1936,
4782436,1,2,38,2,4,1,0,3,2,,0,0,63,1,54,3,1,370.370361328125,0,0,150000,1444,5.91450348155779
4782439,1,2,23,3,6,2,0,3,2,1,0,0,8,1,45,0,2,,0,0,0,529,
4785181,1,1,29,1,4,2,1,1,1,1,0,1,48,1,97,36,4,3797.7041015625,0,0,0,841,8.24215197932255
4785182,1,2,47,2,6,2,0,4,1,1,0,1,48,1,21,96,4,,0,0,0,2209,
4787725,1,1,49,1,6,2,0,2,1,1,1,1,10,1,45,40,1,,0,0,0,2401,
4787726,1,1,56,1,6,1,1,6,3,1,0,1,48,1,21,120,4,48611.109375,0,2e+06,0,3136,10.7916073717293
