directorio,secuencia_p,orden,age,parentesco,p6210,other_job,sex,estrato1,cotPension,regSalud,cuentaPropia,formal,hoursWorkUsual,ocu,oficio,firm_time,sizeFirm,wage,iof1,iof2,iof6
4632051,1,2,29,2,4,2,1,2,1,1,0,1,44,1,95,3,4,7424.2421875,0,0,0
4632052,1,1,45,1,5,2,1,2,1,1,0,1,64,1,39,18,4,3281.25,0,0,0
4632053,1,1,31,1,5,2,1,2,2,3,0,0,48,1,93,1,2,3888.88891601562,0,0,0
4632053,1,2,33,2,6,2,0,2,1,1,0,1,48,1,33,120,5,8750,0,0,0
4632054,1,2,58,2,4,2,1,2,3,1,0,1,48,1,55,30,5,3797.7041015625,0,0,0
4632054,1,1,55,1,3,2,0,2,1,1,0,1,48,1,55,36,2,3797.7041015625,0,0,0
4632054,1,4,26,3,5,2,1,2,1,1,0,1,72,1,37,4,5,4861.111328125,0,0,0
4632055,1,1,44,1,5,2,1,2,2,3,0,0,48,1,91,204,3,3402.77783203125,0,0,0
4632056,1,1,61,1,3,2,1,2,1,1,0,1,48,1,98,18,5,3797.7041015625,0,0,0
4632057,1,1,57,1,3,2,0,3,2,1,0,0,54,1,77,36,2,3375.73706054688,0,0,0
4632057,1,3,29,3,6,2,1,3,1,1,0,1,48,1,3,18,5,3797.7041015625,0,0,0
4632057,1,2,23,3,6,2,1,3,1,1,0,1,48,1,3,6,4,5347.22216796875,0,0,0
4632058,1,2,57,2,3,2,0,3,2,1,0,0,48,1,45,28,2,5725.60644720777,0,0,0
4632058,1,3,26,3,6,2,0,3,1,1,0,1,48,1,39,12,5,4841.66650390625,0,0,0
4632058,1,1,73,1,3,2,1,3,2,1,1,0,48,1,45,28,2,9075.68229626028,0,0,0
4632060,1,3,24,3,6,2,1,2,1,1,0,1,58,1,39,14,5,5229.88525390625,0,0,0
4632061,1,1,38,1,3,1,0,2,1,1,0,1,42,1,54,24,1,4340.2333984375,0,0,0
4632061,2,1,26,1,5,2,1,2,1,1,0,1,48,1,93,9,3,3797.7041015625,0,0,0
4632061,3,1,21,1,6,2,1,2,1,1,0,1,48,1,93,9,2,4958.33349609375,0,0,0
4632062,1,1,59,1,4,2,1,2,1,1,0,1,48,1,87,1,4,3797.7041015625,0,0,0
4632062,1,3,30,3,6,2,0,2,1,1,0,1,48,1,45,72,5,3797.7041015625,0,0,0
4632062,1,4,56,5,3,2,1,2,1,1,0,1,48,1,95,36,4,3797.7041015625,0,0,0
4632064,1,1,35,1,6,2,1,2,1,1,0,1,60,1,2,4,5,16722.22265625,0,0,0
4632065,1,2,42,3,5,2,0,2,2,3,0,0,4,1,33,5,2,2916.66674804688,0,0,0
4632065,1,1,69,1,3,2,0,2,2,3,0,0,8,1,54,0,1,7375.8840776011,0,0,250000
4632067,1,1,36,1,5,2,0,3,2,1,1,0,76,1,80,108,1,1566.25922123677,0,0,0
4632067,1,2,39,2,5,2,1,3,2,1,0,0,40,1,53,2,3,7000,0,0,0
4632068,1,1,29,1,6,2,0,2,1,1,0,1,48,1,59,18,5,5833.33349609375,0,0,0
4632069,1,1,38,1,6,2,1,2,1,2,0,1,54,1,58,240,5,12962.962890625,0,0,7e+05
4632069,1,2,45,2,6,2,0,2,1,1,0,1,52,1,7,264,5,8076.9228515625,0,0,0
4632070,1,1,53,1,5,2,0,2,1,1,0,1,72,1,59,120,5,2531.802734375,0,0,0
4632072,1,1,40,1,6,2,1,2,1,1,0,1,60,1,87,8,4,3888.88891601562,0,0,0
4632072,1,2,38,2,6,2,0,2,2,1,1,0,8,1,77,12,1,3643.36057199877,0,0,0
4632073,1,2,58,2,6,2,0,3,3,1,1,1,48,1,11,35,1,9447.52949525961,0,1e+06,0
4632073,1,1,56,1,5,2,1,3,1,1,1,1,50,1,98,240,1,8126.69028943941,0,0,0
4632074,1,2,34,2,6,2,0,2,2,1,0,0,20,1,45,3,2,2800,0,0,0
4632074,1,1,30,1,5,2,1,2,1,1,0,1,48,1,58,48,5,4861.111328125,0,0,0
4632075,1,1,29,1,6,2,0,3,1,1,0,1,45,1,45,60,2,4050.88452148438,0,0,0
4632077,1,2,25,2,6,2,0,1,1,1,0,1,40,1,13,3,2,4557.2451171875,0,0,0
4632078,1,1,51,1,5,2,1,1,1,1,0,1,48,1,77,192,5,3797.7041015625,0,0,5e+05
4632079,1,2,24,3,5,2,0,3,2,,0,0,48,1,45,2,4,3888.88891601562,0,0,0
4632079,1,1,45,1,3,2,0,3,2,,0,0,70,1,45,36,2,2666.66674804688,0,0,0
4632080,1,5,39,9,5,2,1,1,1,1,0,1,50,1,98,36,5,3966.66674804688,0,0,0
4632081,1,2,43,2,4,2,0,1,2,3,0,0,48,1,54,84,1,3159.72216796875,0,0,0
4632083,1,1,68,1,6,1,1,3,3,1,1,1,25,1,11,96,1,15859.5127876694,0,980000,0
4632084,1,7,51,9,6,2,0,4,2,1,1,0,20,1,41,60,1,10622.3484282277,0,0,0
4632084,1,2,66,2,5,2,0,4,2,1,1,0,16,1,81,240,2,15826.0494922741,0,0,0
4632084,1,5,38,3,6,2,0,4,1,1,0,1,48,1,59,24,5,5833.33349609375,0,0,0
4632084,1,3,48,3,6,2,0,4,1,1,0,1,40,1,59,1,4,15750,0,0,0
4632084,1,1,70,1,5,2,1,4,2,1,1,0,20,1,85,240,2,17820.8534235351,0,0,0
4632085,1,1,68,1,6,2,0,4,3,1,1,1,40,1,21,120,5,26568.1798267712,0,3200000,0
4632085,1,2,30,3,6,2,0,4,1,1,0,1,40,1,11,24,5,18666.666015625,0,0,0
4632086,1,2,42,3,6,2,1,4,1,1,0,1,48,1,2,216,5,31597.22265625,0,0,0
4632086,1,1,65,1,6,2,1,4,3,1,0,1,48,1,21,360,5,29166.666015625,0,5478000,0
4632087,1,1,31,1,5,2,1,3,1,1,1,1,60,1,77,60,2,6179.60098286726,0,0,0
4632088,1,2,35,2,5,2,0,2,1,1,0,1,48,1,45,27,5,3797.7041015625,0,0,0
4632088,1,1,37,1,5,2,1,2,1,1,0,1,56,1,45,36,5,3255.17504882812,0,0,0
4632090,1,2,30,2,6,2,0,2,2,,0,0,48,1,90,3,4,2916.66674804688,0,0,0
4632091,1,2,58,2,4,2,0,3,3,1,0,1,48,1,79,264,5,4861.111328125,0,687492,0
4632091,1,3,28,3,6,2,1,3,1,1,0,1,40,1,2,60,5,15054.8585767081,0,0,0
4632092,1,2,54,3,5,2,0,4,2,1,0,0,48,1,54,96,1,4131.9443359375,0,0,0
4632093,1,1,58,1,6,2,0,4,3,1,1,1,30,1,44,12,4,18716.9037641463,0,1300000,0
4632094,1,2,50,2,3,2,0,2,2,3,0,0,42,1,45,72,2,3263.07644887918,0,0,0
4632094,1,1,50,1,3,2,1,2,2,3,1,0,42,1,45,72,2,5659.85258363615,0,0,0
4632095,1,1,79,1,6,2,1,4,3,1,1,1,35,1,33,600,1,25591.4067752739,0,1e+06,6e+05
4632096,1,1,30,1,4,2,1,3,2,3,0,0,50,1,84,9,2,4666.66650390625,0,0,0
4632096,1,2,31,2,5,2,0,3,2,3,0,0,48,1,45,4,2,3402.77783203125,0,0,0
4632097,1,2,43,2,6,2,0,4,1,1,1,1,15,1,11,7,4,19996.919701118,0,0,0
4632097,1,1,54,1,6,2,1,4,3,1,1,1,25,1,2,24,1,25536.6040954742,0,2600000,6e+05
4632098,1,1,49,1,4,2,1,2,1,1,0,1,48,1,95,20,5,5833.33349609375,0,0,8e+05
4632098,1,2,43,2,5,2,0,2,1,1,0,1,54,1,90,9,5,3802.46923828125,0,0,0
4632099,1,1,37,1,4,2,1,2,2,,0,0,40,1,53,0,2,3966.66674804688,0,0,0
4632099,1,6,32,9,4,2,1,2,2,,0,0,60,1,79,24,4,3888.88891601562,0,0,0
4632100,1,1,59,1,6,2,0,4,2,1,1,0,48,1,59,96,2,13424.6993917976,0,0,0
4632100,1,2,37,3,6,2,1,4,1,1,1,1,48,1,59,48,2,13054.3328494191,0,0,0
4632101,1,3,24,3,6,2,0,2,1,1,0,1,40,1,39,1,4,4557.2451171875,0,0,0
4632104,1,1,57,1,3,2,1,1,2,3,0,0,48,1,95,6,2,6805.5556640625,0,0,4e+05
4632104,1,2,61,2,3,2,0,1,2,3,0,0,24,1,53,6,2,1944.44445800781,0,0,0
4632104,1,3,24,5,5,2,1,1,1,1,0,1,48,1,95,18,4,4618.0556640625,0,0,0
4632106,1,1,68,1,6,2,0,4,3,1,0,1,10,1,21,0,2,2333.33325195312,0,2200000,470000
4632106,1,2,25,3,6,2,1,4,1,1,0,1,48,1,39,6,5,8750,0,0,0
4632106,2,1,25,1,6,2,0,4,1,1,0,1,48,1,12,15,5,6319.4443359375,0,0,0
4632108,1,1,47,1,6,2,0,3,1,1,0,1,42,1,21,276,5,8333.3330078125,0,0,0
4632109,1,1,25,1,5,2,1,2,2,,0,0,66,1,77,3,3,3181.81811523438,0,0,0
4632111,1,1,69,1,6,2,1,4,3,1,1,1,24,1,13,120,5,43298.161876443,0,8200000,0
4632111,1,2,25,3,6,2,1,4,1,1,0,1,48,1,3,12,5,7777.77783203125,0,0,0
4632112,1,1,45,1,5,2,0,1,2,3,0,0,45,1,53,6,3,4148.14794921875,0,0,0
4632113,1,1,34,1,5,2,1,2,2,3,0,0,48,1,81,120,4,4375,0,0,0
4632114,1,2,43,2,6,1,1,3,1,1,0,1,40,1,13,2,5,15974.9526949674,0,0,0
4632114,1,1,43,1,6,1,0,3,1,1,0,1,40,1,13,3,5,16916.666015625,0,0,0
4632115,1,1,37,1,5,2,0,3,2,3,0,0,74,1,53,10,2,2995.49560546875,0,0,0
4632118,1,2,55,2,3,2,0,1,1,1,0,1,48,1,55,5,5,3797.7041015625,0,0,0
4632118,1,1,61,1,3,2,1,1,1,1,0,1,48,1,45,24,5,3797.7041015625,0,0,0
4632119,1,2,42,2,4,2,0,1,2,3,0,0,48,1,53,18,2,4375,0,0,0
4632120,1,1,44,1,6,2,1,4,1,1,0,1,48,1,21,120,5,17986.111328125,0,0,0
4632120,1,2,39,2,6,2,0,4,1,1,0,1,48,1,11,18,5,26493.0546875,0,0,0
4632122,1,1,30,1,6,2,0,4,1,1,0,1,48,1,12,38,5,24305.5546875,0,0,0
4632122,1,3,32,9,6,2,0,4,1,1,0,1,48,1,21,3,5,6805.5556640625,0,0,0
4632123,1,2,52,3,6,2,1,4,1,1,0,1,48,1,39,72,5,3797.7041015625,0,0,0
4632123,1,3,53,6,3,2,0,4,2,3,0,0,48,1,54,1,1,3797.7041015625,0,0,0
4632124,1,1,61,1,5,2,1,2,1,1,0,1,48,1,75,454,5,7777.77783203125,0,0,6e+05
4632124,1,3,27,3,6,2,0,2,2,3,0,0,3,1,39,0,1,6262.10406312373,0,0,0
4632124,1,5,32,3,6,2,1,2,1,1,0,1,48,1,33,24,5,3797.7041015625,0,0,0
4632125,1,3,18,3,6,2,1,2,2,1,0,0,48,1,70,5,5,3797.7041015625,0,0,0
4632125,1,2,39,2,3,2,0,2,2,1,0,0,12,1,45,12,2,3723.64443440992,0,0,0
4632126,1,1,57,1,4,2,1,2,1,1,0,1,48,1,84,324,5,9722.22265625,0,0,1e+06
4632127,1,1,33,1,3,2,0,2,1,1,0,1,48,1,55,2,5,3797.7041015625,0,0,0
4632128,1,1,46,1,4,2,1,1,1,1,1,1,48,1,87,264,1,1103.82465202479,0,0,6e+05
4632128,1,2,40,2,5,2,0,1,1,1,0,1,48,1,53,24,2,3797.7041015625,0,0,0
4632129,1,1,60,1,5,2,1,3,2,1,1,0,48,1,41,180,1,10463.4000626151,0,0,0
4632129,1,5,23,3,6,2,1,3,1,1,0,1,48,1,33,9,4,4131.9443359375,0,0,0
4632129,1,3,31,3,6,2,1,3,1,1,0,1,48,1,5,24,5,8750,0,0,0
4632130,1,3,50,3,5,2,1,3,2,3,1,0,48,1,45,252,1,10394.0384598399,0,0,0
4632133,1,1,26,1,6,2,0,4,1,1,0,1,48,1,2,3,4,15555.5556640625,0,0,0
4632134,1,2,40,2,5,2,0,3,2,3,1,0,18,1,41,3,2,10946.9627890688,0,0,0
4632134,1,1,38,1,4,2,1,3,2,3,0,0,48,1,45,3,2,9037.97069795148,0,0,0
4632135,1,1,39,1,6,2,0,4,1,1,0,1,40,1,21,6,4,56000,0,0,0
4632136,1,1,22,1,5,2,1,2,1,1,0,1,48,1,95,12,4,3797.7041015625,0,0,0
4632137,1,1,65,1,6,2,0,4,3,1,1,1,10,1,45,60,1,16800.2539639292,0,742000,0
4632137,1,2,46,3,6,2,0,4,1,1,1,1,40,1,7,120,1,15148.8983698028,0,0,0
4632138,1,1,41,1,3,2,1,2,1,1,0,1,48,1,84,84,5,4861.111328125,0,0,0
4632138,1,3,19,3,6,2,0,2,2,1,0,0,48,1,77,5,5,3305.5556640625,0,0,0
4632139,1,2,29,2,6,1,0,4,1,1,0,1,40,1,44,10,2,4557.2451171875,0,0,0
4632139,1,1,29,1,6,2,1,4,1,1,0,1,40,1,58,24,2,14240.7275086693,0,0,0
4632140,1,2,37,2,5,2,0,3,2,1,1,0,40,1,57,60,2,6651.38433600427,0,0,0
4632140,1,1,36,1,6,2,1,3,1,1,0,1,48,1,3,144,4,12638.888671875,0,0,0
4632142,1,2,24,2,5,2,0,2,2,,0,0,33,1,53,1,3,2545.45458984375,0,0,0
4632142,1,4,21,5,6,2,0,2,2,,0,0,91,1,53,3,2,2307.6923828125,0,0,0
4632143,1,1,28,1,3,2,1,2,2,3,0,0,77,1,45,72,2,2367.39990234375,0,0,0
4632144,1,1,41,1,5,2,0,2,2,3,0,0,30,1,53,3,2,4355.5556640625,0,0,0
4632146,1,1,39,1,3,2,1,3,2,3,0,0,48,1,79,144,2,7733.29314551214,0,0,0
4632146,1,2,32,2,5,2,0,3,2,3,0,0,48,1,79,144,2,2430.5556640625,0,0,0
4632147,1,1,37,1,5,2,1,4,2,1,1,0,48,1,41,4,2,13117.9433323854,0,0,0
4632148,1,3,27,3,5,2,0,2,2,,0,0,66,1,6,6,2,2969.69702148438,0,0,0
4632148,1,5,33,3,4,2,1,2,1,1,0,1,48,1,85,180,3,4861.111328125,0,0,0
4632148,1,1,51,1,3,2,1,2,1,1,0,1,48,1,91,144,4,3797.7041015625,0,0,0
4632149,1,2,60,5,6,2,1,3,1,1,0,1,48,1,3,120,5,9722.22265625,0,0,2e+05
4632149,1,1,63,1,6,2,1,3,3,1,1,1,5,1,3,6,1,19069.3636927405,0,6e+05,8e+05
4632150,1,1,34,1,5,2,1,2,2,1,0,0,48,1,98,1,2,5833.33349609375,0,0,0
4632151,1,1,33,1,5,2,1,2,2,,0,0,78,1,45,180,2,5384.615234375,0,0,0
4632151,1,2,22,5,6,2,0,2,2,3,0,0,2,1,54,0,1,1166.66662597656,0,0,0
4632152,1,2,40,5,4,2,1,3,2,3,0,0,48,1,81,18,2,3402.77783203125,0,0,0
4632152,1,1,22,1,4,2,1,3,1,1,0,1,48,1,81,24,3,3797.7041015625,0,0,0
4632153,1,1,21,1,6,2,1,2,1,1,0,1,48,1,3,13,5,4861.111328125,0,0,0
4632154,1,1,24,1,5,2,1,2,1,1,0,1,48,1,39,4,5,3888.88891601562,0,0,0
4632155,1,2,27,3,6,2,1,3,1,1,0,1,40,1,13,5,5,4666.66650390625,0,0,0
4632155,1,1,57,1,5,2,0,3,2,3,0,0,60,1,54,12,1,1944.44445800781,0,0,0
4632156,1,2,50,2,6,1,0,3,1,1,1,1,30,1,12,36,1,23881.4004816491,0,0,3e+06
4632158,1,2,80,3,3,2,1,3,2,1,0,0,10,1,45,240,2,4666.66650390625,0,0,0
4632158,1,3,55,6,3,2,0,3,1,1,0,1,48,1,54,36,1,4375,0,0,0
4632159,1,1,59,1,3,2,1,1,1,1,0,1,48,1,72,120,4,3797.7041015625,0,0,0
4632159,1,4,20,3,6,2,0,1,1,1,0,1,48,1,33,3,2,4375,0,0,0
4632159,1,3,24,3,6,2,1,1,1,1,0,1,48,1,3,60,5,6805.5556640625,0,0,0
4632160,1,1,38,1,3,2,1,3,2,3,0,0,84,1,97,120,2,2722.22216796875,0,0,0
4632161,1,2,59,2,3,2,0,3,2,1,0,0,40,1,54,60,1,4375,0,0,0
4632161,1,1,58,1,5,1,1,3,1,1,0,1,40,1,59,228,5,9333.3330078125,0,0,0
4632163,1,1,70,1,4,2,0,3,2,3,0,0,48,1,41,144,2,10798.1057096373,0,0,0
4632163,1,3,67,9,3,2,1,3,2,3,0,0,48,1,45,60,2,7307.19743129353,0,0,0
4632164,1,1,25,1,6,2,1,1,1,1,0,1,48,1,39,48,5,4618.0556640625,0,0,0
4632164,1,2,24,2,6,2,0,1,2,1,1,0,10,1,45,36,1,37.3529249628443,0,0,0
4632164,2,2,20,3,6,2,0,1,2,1,0,0,50,1,36,5,2,1400,0,0,0
4632165,1,4,62,5,3,2,0,1,2,1,0,0,50,1,54,48,1,1866.66662597656,0,0,0
4632166,1,1,23,1,5,2,1,1,2,3,0,0,48,1,79,36,4,3645.83325195312,0,0,0
4632166,1,2,19,5,4,2,1,1,2,3,0,0,48,1,79,24,2,3402.77783203125,0,0,0
4632167,1,8,30,3,3,2,0,1,2,3,0,0,48,1,54,24,1,4375,0,0,0
4632169,1,1,55,1,5,2,1,3,2,1,1,0,54,1,41,240,2,11234.3615991602,0,0,0
4632170,1,1,34,1,6,2,0,3,1,1,1,1,60,1,19,36,5,11848.554779092,0,0,0
4632170,1,2,38,2,6,1,1,3,1,1,1,1,30,1,13,120,4,18715.5368845824,0,0,490000
4632171,1,1,40,1,5,2,1,1,1,1,0,1,60,1,58,24,5,4200,0,0,0
4632171,1,2,24,5,5,2,1,1,1,1,0,1,48,1,55,2,5,3797.7041015625,0,0,0
4632172,1,1,33,1,5,2,1,1,2,3,0,0,60,1,95,3,2,3616.66674804688,0,0,0
4632173,1,1,45,1,6,2,1,3,2,1,1,0,50,1,41,300,1,11311.9262970254,0,0,0
4632174,1,1,23,1,5,2,0,3,2,1,1,0,20,1,80,1,2,6787.3950578815,0,0,0
4632175,1,2,52,2,3,2,0,2,2,1,1,0,24,1,54,240,1,4992.52003396371,0,0,3e+05
4632177,1,1,44,1,6,2,1,3,2,1,1,0,54,1,16,180,1,11079.5250402754,0,0,0
4632177,1,2,38,2,5,1,0,3,1,1,0,1,25,1,54,24,1,4666.66650390625,0,0,0
4632178,1,2,25,2,3,2,0,1,1,1,0,1,48,1,55,5,5,3888.88891601562,0,0,0
4632179,1,2,46,2,5,2,0,4,1,1,0,1,48,1,55,6,5,3888.88891601562,0,0,0
4632179,1,1,55,1,5,2,1,4,2,3,1,0,60,1,79,72,1,11809.3969068317,0,0,0
4632180,1,1,55,1,4,2,1,2,1,1,0,1,48,1,93,276,5,3797.7041015625,0,0,0
4632181,1,1,30,1,6,2,0,2,1,1,0,1,40,1,39,31,5,8295,0,0,0
4632184,1,2,22,5,3,2,1,1,1,1,0,1,48,1,39,4,5,3797.7041015625,0,0,0
4632184,1,1,27,1,4,2,0,1,1,1,0,1,48,1,55,1,5,3797.7041015625,0,0,0
4632185,1,1,28,1,5,1,0,2,2,1,0,0,18,1,54,9,1,4666.66650390625,0,0,0
4632188,1,2,55,2,3,1,1,3,2,1,1,0,48,1,95,18,1,3802.07045179903,0,0,0
4632188,1,1,37,1,6,2,0,3,1,1,0,1,54,1,39,60,4,3456.7900390625,0,0,0
4632189,1,3,34,3,4,2,1,3,2,3,0,0,24,1,81,5,2,3888.88891601562,0,0,0
4632192,1,2,27,2,6,2,0,3,2,1,0,0,66,1,41,12,2,4577.39532709957,0,0,0
4632192,1,1,27,1,5,2,1,3,2,1,0,0,55,1,79,12,2,5090.9091796875,0,0,0
4632193,1,5,29,5,6,2,0,2,1,1,0,1,48,1,45,48,5,5833.33349609375,0,0,0
4632194,1,1,19,1,5,2,1,2,1,1,0,1,60,1,45,36,2,3038.16333007812,0,0,0
4632196,1,2,59,2,4,2,0,3,2,3,1,0,60,1,41,72,2,7505.89911491131,0,0,0
4632196,1,4,32,3,6,2,1,3,1,1,1,1,50,1,44,10,5,11053.036084457,0,0,0
4632196,1,1,63,1,5,2,1,3,2,3,1,0,48,1,41,300,1,16516.6841177519,0,0,8e+05
4632196,1,5,28,3,4,2,1,3,2,3,0,0,30,1,45,24,2,8328.25688417174,0,0,0
4632196,1,3,35,3,6,2,0,3,1,2,0,1,40,1,13,48,5,9916.6669921875,0,0,0
4632197,1,1,50,1,5,2,1,3,2,1,0,0,40,1,92,144,2,8684.37308245781,0,0,0
4632197,1,2,49,2,5,2,0,3,1,1,0,1,40,1,45,144,2,9512.09948032688,0,0,0
4632197,1,3,24,3,5,2,0,3,2,1,0,0,30,1,92,60,2,3888.88891601562,0,0,0
4632198,1,1,45,1,5,2,1,1,1,1,0,1,40,1,90,117,4,6020,0,0,0
4632198,1,3,19,3,6,2,0,1,2,1,0,0,30,1,59,3,5,3033.33325195312,0,0,0
4632200,1,1,29,1,6,2,0,1,1,1,0,1,70,1,33,5,5,3816.66674804688,0,0,0
4632201,1,4,20,3,6,2,0,3,1,1,0,1,48,1,33,4,5,3888.88891601562,0,0,0
4632201,1,3,33,3,6,2,1,3,1,1,0,1,48,1,45,60,4,3888.88891601562,0,0,0
4632202,1,2,76,2,5,2,1,3,2,1,0,0,48,1,53,120,2,10621.469018511,0,0,0
4632202,1,1,61,1,4,2,0,3,2,1,1,0,90,1,53,120,2,3503.32644577797,0,0,0
4632202,1,5,46,9,5,2,1,3,1,1,0,1,112,1,77,120,2,2083.33325195312,0,0,0
4632203,1,1,38,1,5,2,1,3,1,1,0,1,48,1,21,152,4,5833.33349609375,0,0,0
4632203,1,2,36,2,5,2,0,3,1,1,0,1,48,1,45,60,4,5833.33349609375,0,0,0
4632203,1,3,19,3,6,2,1,3,2,1,0,0,8,1,37,6,4,13611.8912421321,0,0,0
4632204,1,1,44,1,6,2,1,2,1,1,0,1,48,1,33,192,5,10266.6669921875,0,0,0
4632207,1,1,26,1,5,2,1,2,1,1,0,1,40,1,39,5,5,6416.66650390625,0,0,0
4632208,1,1,34,1,5,2,0,2,2,3,0,0,25,1,54,6,2,933.333312988281,0,0,0
4632209,1,1,57,1,4,2,0,2,2,1,0,0,55,1,54,60,1,1272.72729492188,0,687492,2e+05
4632209,1,2,27,3,5,2,1,2,1,1,0,1,54,1,98,48,5,4104.9384765625,0,0,0
4632210,1,2,34,2,6,2,0,2,1,1,0,1,45,1,39,72,5,7259.25927734375,0,0,0
4632210,1,1,38,1,6,2,1,2,1,1,0,1,45,1,39,204,5,7259.25927734375,0,0,0
4632211,1,1,18,1,6,2,1,2,2,1,0,0,40,1,3,5,5,4557.2451171875,0,0,0
4632211,1,2,19,9,5,2,1,2,2,3,0,0,16,1,62,1,2,4375,0,0,0
4632212,1,2,18,2,5,1,0,2,2,,0,0,16,1,54,3,2,4666.66650390625,0,0,0
4632212,1,1,19,1,5,2,1,2,2,,0,0,50,1,77,24,2,4200,0,0,0
4632213,1,2,41,2,5,2,0,1,2,1,0,0,12,1,53,0,2,583.333312988281,0,0,0
4632213,1,1,39,1,5,2,1,1,1,1,0,1,48,1,95,60,5,4131.9443359375,0,0,0
4632214,1,1,41,1,6,2,0,2,1,1,0,1,48,1,45,12,5,24305.5546875,0,0,0
4632214,1,2,41,2,5,2,1,2,1,1,0,1,72,1,58,3,4,2592.59252929688,0,0,0
4632215,1,1,27,1,6,2,1,2,1,1,0,1,40,1,3,60,3,5250,0,0,0
4632215,1,2,50,5,4,2,0,2,2,3,1,0,20,1,79,36,1,2151.81198260791,0,0,0
4632215,2,1,30,1,5,2,0,2,2,1,0,0,48,1,39,5,5,3797.7041015625,0,0,0
4632216,1,4,26,3,5,2,0,2,1,1,0,1,48,1,84,6,3,3797.7041015625,0,0,0
4632216,1,1,53,1,3,2,1,2,2,3,1,0,84,1,45,360,1,3020.38118299001,0,0,0
4632216,1,3,43,3,5,2,1,2,1,1,0,1,40,1,98,24,4,5605.83349609375,0,0,0
4632217,1,1,53,1,4,2,0,2,1,1,0,1,50,1,97,121,3,3663.33325195312,0,0,320000
4632218,1,1,33,1,3,2,1,2,1,1,0,1,48,1,87,36,4,3797.7041015625,0,0,0
4632220,1,1,22,1,5,2,1,2,2,3,0,0,80,1,53,9,2,1604.16662597656,0,0,0
4632220,1,2,29,2,6,2,0,2,1,1,0,1,42,1,33,6,5,3722.22216796875,0,0,0
4632221,1,1,25,1,6,2,1,2,2,,0,0,78,1,45,1,4,2303.41870117188,0,0,0
4632221,1,2,24,2,6,2,0,2,2,,0,0,71,1,45,2,4,2366.197265625,0,0,0
4632222,1,1,32,1,5,2,0,2,1,1,0,1,48,1,33,30,5,3797.7041015625,0,0,0
4632222,1,2,29,2,5,2,1,2,1,1,0,1,48,1,59,3,5,3797.7041015625,0,0,0
4632223,1,1,37,1,4,2,1,2,2,,0,0,72,1,98,2,2,2592.59252929688,0,0,0
4632224,1,1,51,1,5,2,0,2,2,1,0,0,40,1,54,8,1,2100,0,687492,0
4632225,1,1,32,1,5,2,1,3,1,1,0,1,48,1,45,2,5,4131.9443359375,0,0,0
4632225,1,2,42,2,5,2,0,3,2,1,0,0,48,1,50,6,2,5347.22216796875,0,0,0
4632226,1,3,22,3,6,2,1,2,1,1,0,1,48,1,33,15,5,5590.27783203125,0,0,0
4632226,1,1,50,1,4,2,1,2,1,1,0,1,48,1,99,312,5,3797.7041015625,0,0,0
4632241,1,1,41,1,3,2,1,2,1,1,0,1,48,1,95,48,3,1866.58254774359,0,0,0
4634376,1,1,21,1,5,2,1,3,2,1,0,0,60,1,41,9,2,4666.66650390625,0,0,0
4634376,1,2,28,5,6,2,1,3,2,,0,0,70,1,21,4,2,2000,0,0,0
4634693,1,1,42,1,6,2,0,3,1,1,0,1,48,1,39,60,3,3888.88891601562,0,0,0
4634695,1,1,46,1,4,2,1,3,2,,0,0,48,1,56,180,4,3797.7041015625,0,0,0
4634696,1,1,26,1,6,2,0,3,2,1,0,0,60,1,41,24,2,3111.11108398438,0,0,0
4636571,1,1,60,1,6,2,1,3,3,1,0,1,48,1,21,240,5,60763.890625,0,0,0
4636571,1,4,27,3,6,2,0,3,1,1,0,1,48,1,2,10,5,17013.888671875,0,0,0
4636572,1,1,48,1,6,2,1,3,1,1,1,1,60,1,3,120,1,11535.8354745378,0,0,0
4636572,2,1,54,1,6,2,1,3,1,1,0,1,60,1,45,48,5,3111.11108398438,0,0,0
4636572,3,4,37,5,6,2,0,3,1,1,0,1,48,1,39,6,5,4861.111328125,0,0,0
4636572,3,3,44,3,6,2,1,3,1,1,0,1,48,1,2,48,5,3888.88891601562,0,0,0
4636573,1,1,56,1,4,2,1,3,2,1,1,0,60,1,83,24,1,4362.82930314352,0,0,0
4636573,1,3,24,3,6,2,0,3,1,1,0,1,30,1,45,24,5,6076.32666015625,0,0,0
4636574,1,1,24,1,6,2,1,3,1,1,0,1,46,1,70,12,5,8369.5654296875,0,0,0
4636576,1,1,27,1,6,2,1,3,1,1,0,1,46,1,11,4,4,7963.76806640625,0,0,0
4636576,1,2,26,9,6,2,0,3,1,1,0,1,48,1,11,7,4,9722.22265625,0,0,0
4636577,1,1,42,1,4,2,1,3,1,1,0,1,48,1,83,240,2,8648.72425525149,0,0,0
4636578,1,1,46,1,6,2,1,3,1,1,0,1,55,1,39,48,5,7653.33349609375,0,0,5e+05
4636578,1,2,52,2,5,2,0,3,1,1,0,1,48,1,30,240,5,7291.66650390625,0,0,0
4636578,1,3,26,3,6,2,1,3,1,1,0,1,48,1,45,7,5,6562.5,0,0,0
4636579,1,1,55,1,6,2,1,3,2,1,1,0,80,1,41,96,2,7972.82808488294,0,0,0
4636579,1,2,47,2,5,2,0,3,2,1,1,0,36,1,79,120,1,5893.35526359408,0,0,0
